"Mænd";"2024";"dest";"orig";"0...5";"0...6";"0...7";"0...8";"0...9";"0...10";"0...11";"0...12";"0...13";"0...14"
"Mænd";2024;"Til Skanderborg";"Fra Sorø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Stevns";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Vordingborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Assens";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Faaborg-Midtfyn";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Kerteminde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Langeland";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Middelfart";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Nordfyns";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Nyborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Odense";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Svendborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Ærø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Billund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Esbjerg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Fanø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Fredericia";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Haderslev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Kolding";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Sønderborg";0;0;1;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Tønder";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Varde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Vejen";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Vejle";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Aabenraa";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Favrskov";0;1;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Hedensted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Horsens";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Norddjurs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Odder";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Randers";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Samsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Silkeborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Skanderborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Syddjurs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Aarhus";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Herning";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Holstebro";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Ikast-Brande";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Lemvig";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Ringkøbing-Skjern";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Skive";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Struer";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Viborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Brønderslev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Frederikshavn";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Hjørring";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Jammerbugt";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Læsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Mariagerfjord";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Morsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Rebild";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Thisted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Vesthimmerlands";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Skanderborg";"Fra Aalborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra København";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Frederiksberg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Dragør";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Tårnby";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Albertslund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Ballerup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Brøndby";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Gentofte";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Gladsaxe";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Glostrup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Herlev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Hvidovre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Høje-Taastrup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Ishøj";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Lyngby-Taarbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Rødovre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Vallensbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Allerød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Egedal";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Fredensborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Frederikssund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Furesø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Gribskov";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Halsnæs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Helsingør";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Hillerød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Hørsholm";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Rudersdal";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Bornholm";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Christiansø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Greve";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Køge";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Lejre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Roskilde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Solrød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Faxe";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Guldborgsund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Holbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Kalundborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Lolland";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Næstved";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Odsherred";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Ringsted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Slagelse";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Sorø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Stevns";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Vordingborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Assens";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Faaborg-Midtfyn";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Kerteminde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Langeland";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Middelfart";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Nordfyns";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Nyborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Odense";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Svendborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Ærø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Billund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Esbjerg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Fanø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Fredericia";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Haderslev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Kolding";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Sønderborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Tønder";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Varde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Vejen";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Vejle";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Aabenraa";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Favrskov";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Hedensted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Horsens";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Norddjurs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Odder";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Randers";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Samsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Silkeborg";0;0;1;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Skanderborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Syddjurs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Aarhus";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Herning";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Holstebro";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Ikast-Brande";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Lemvig";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Ringkøbing-Skjern";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Skive";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Struer";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Viborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Brønderslev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Frederikshavn";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Hjørring";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Jammerbugt";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Læsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Mariagerfjord";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Morsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Rebild";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Thisted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Vesthimmerlands";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Syddjurs";"Fra Aalborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra København";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Frederiksberg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Dragør";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Tårnby";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Albertslund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Ballerup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Brøndby";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Gentofte";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Gladsaxe";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Glostrup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Herlev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Hvidovre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Høje-Taastrup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Ishøj";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Lyngby-Taarbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Rødovre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Vallensbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Allerød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Egedal";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Fredensborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Frederikssund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Furesø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Gribskov";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Halsnæs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Helsingør";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Hillerød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Hørsholm";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Rudersdal";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Bornholm";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Christiansø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Greve";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Køge";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Lejre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Roskilde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Solrød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Faxe";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Guldborgsund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Holbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Kalundborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Lolland";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Næstved";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Odsherred";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Ringsted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Slagelse";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Sorø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Stevns";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Vordingborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Assens";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Faaborg-Midtfyn";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Kerteminde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Langeland";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Middelfart";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Nordfyns";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Nyborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Odense";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Svendborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Ærø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Billund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Esbjerg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Fanø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Fredericia";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Haderslev";1;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Kolding";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Sønderborg";0;0;0;1;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Tønder";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Varde";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Vejen";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Vejle";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Aabenraa";0;0;0;0;0;0;0;1;0;0
"Mænd";2024;"Til Aarhus";"Fra Favrskov";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Hedensted";0;1;1;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Horsens";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Norddjurs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Odder";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Randers";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Samsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Silkeborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Skanderborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Syddjurs";2;1;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Aarhus";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Herning";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Holstebro";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Ikast-Brande";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Lemvig";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Ringkøbing-Skjern";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Skive";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Struer";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Viborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Brønderslev";0;0;0;0;0;1;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Frederikshavn";0;0;1;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Hjørring";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Jammerbugt";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Læsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Mariagerfjord";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Morsø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Rebild";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Thisted";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Vesthimmerlands";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Aarhus";"Fra Aalborg";1;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra København";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Frederiksberg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Dragør";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Tårnby";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Albertslund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Ballerup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Brøndby";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Gentofte";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Gladsaxe";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Glostrup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Herlev";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Hvidovre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Høje-Taastrup";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Ishøj";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Lyngby-Taarbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Rødovre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Vallensbæk";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Allerød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Egedal";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Fredensborg";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Frederikssund";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Furesø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Gribskov";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Halsnæs";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Helsingør";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Hillerød";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Hørsholm";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Rudersdal";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Bornholm";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Christiansø";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Greve";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Køge";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Lejre";0;0;0;0;0;0;0;0;0;0
"Mænd";2024;"Til Herning";"Fra Roskilde";0;0;0;0;0;0;0;0;0;0
